CID,Smiles,Density,Temp
21238,CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.[Ba+2],1.73,
21238,CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])N=NC2=C(C=CC3=CC=CC=C32)O.[Ba+2],1.66,
21265,CC(=CCOC(=O)C1=CC=CC=C1)C,1.0205,
21330,CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,1.41,
21354,CCCCCCCC[Si](Cl)(Cl)Cl,1.073,
21355,CCCCCCCCC[Si](Cl)(Cl)Cl,1.072,25
21363,C1CCC(CC1)CC(=O)O,1.005,
21492,C(COC(=O)N)O,1.2852,20
21574,CC(CC=O)CC(C)(C)C,0.82,20
21574,CC(CC=O)CC(C)(C)C,0.82,
21596,CCCCCCC(=O)OCCCC,0.8555,
21609,CCNC1CCCCC1,0.8527,25
21660,C1CCC(C(C1)C(=O)OCC2CO2)C(=O)OCC3CO3,1.227,17.11111111111111
21801,CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-].[Ti+4],0.998,25
21801,CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-].[Ti+4],0.998,25
21803,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl,1.64,23
21828,CC1SCCS1,1.153,
21852,CC(C1OCC(O1)CO)I,1.797,
21852,CC(C1OCC(O1)CO)I,1.797,
21895,C1C(OC(O1)CC2=CC=CC=C2)CO,1.1629999999999998,
21954,C1=CC(=O)NNC1=O,1.6,25
21954,C1=CC(=O)NNC1=O,1.6,25
22044,C1=CC=C(C=C1)C(C#N)Br,1.539,29
22094,CC(C)OC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,1.36,20
22184,CCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl,0.996,25
22188,CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,1.34,25
22201,CC1=NC=CN=C1C,1.0135,
22206,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,1.122,20
22213,CCCCCCOCC1CO1,0.876,22.77777777777778
22311,CC1=CCC(CC1)C(=C)C,0.842,21
22311,CC1=CCC(CC1)C(=C)C,0.8402,20.85
22311,CC1=CCC(CC1)C(=C)C,0.842,21
22383,CCCSSSCCC,0.952,
22456,CC(=O)[O-].CC(=O)[O-].O.O.O.[Pb+2],2.55,
22466,CCCCCCOC(=O)Cl,1.007,
22478,CC(C)C(NC(=O)N)NC(=O)N,0.55,
22692,CCCCCCCCCCCCOC(=O)C(C)O,0.9175,
22856,CC1=C(C=CC(=C1)N)N.OS(=O)(=O)O,1.366,20
22873,CCCCCCOC(=O)CCCCC,0.859,
22933,CC(CO[N+](=O)[O-])O[N+](=O)[O-],1.23,25
22933,CC(CO[N+](=O)[O-])O[N+](=O)[O-],1.23,25
22947,CC1(C(=O)N(C(=O)N1CO)CO)C,0.4,21
22985,[NH4+].[N+](=O)([O-])[O-],1.72,20
22985,[NH4+].[N+](=O)([O-])[O-],1.72,25
23031,C(=O)([O-])[O-].[Tl+].[Tl+],7.1,
23031,C(=O)([O-])[O-].[Tl+].[Tl+],7.1,
23110,CSCCSC,1.044,
23194,CCCCCCCCCCCC1=CC=CC=C1,0.855,20
23194,CCCCCCCCCCCC1=CC=CC=C1,0.8553,20
23203,CCCCC=CC=CC=O,0.86,
23235,CCCCCCOC(=O)C1=CC=CC=C1,0.979,21.5
23235,CCCCCCOC(=O)C1=CC=CC=C1,0.981,
23266,[O-][Si](=O)[O-].[Na+].[Na+],1.4,20
23266,[O-][Si](=O)[O-].[Na+].[Na+],2.614,
23284,CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C,0.94,25
23367,CCCCCC(=O)OCC1=CC=CC=C1,0.985,
23368,CC(C)OC(=O)CCCCC(=O)OC(C)C,0.9655,
23436,C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,1.2026,15
23436,C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,1.2026,15
23535,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1N)C,1.0550000000000002,
23555,C1=CC=C(C=C1)C=C([N+](=O)[O-])Br,1.018,21.38888888888889
23558,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],0.87,20
23642,COC1=CC=CC=C1S,1.143,
23717,CCCOP(=O)(OCCC)OC1=CC=C(C=C1)SC,1.1504,20
23741,CCCCCCCCCCCCCCC1CO1,0.849,20
23872,CCCCCCCCCCCCCCCCC1CO1,0.83,20
23925,[Fe],7.87,
23930,[Mn],7.2,
23930,[Mn],7.3,
23930,[Mn],7.2,
23930,[Mn],7.2,
23931,[Hg],13.55,20
23931,[Hg],13.534,25
23931,[Hg],13.55,
23931,[Hg],13.6,
23931,[Hg],13.6,
23932,[Mo],10.28,
23932,[Mo],10.2,
23932,[Mo],10.28,
23932,[Mo],10.28,
23932,[Mo],10.28,
23935,[Ne],0.000825,
23938,[Pd],12.02,
23948,[Rh],12.41,
23948,[Rh],12.41,20
23948,[Rh],12.41,
23948,[Rh],12.41,
23953,[SiH4],0.68,-185
23953,[SiH4],1.11,
23954,[Ag],10.5,20
23954,[Ag],10.49,15
23954,[Ag],10.5,20
23954,[Ag],10.49,
23956,[Ta],16.65,
23956,[Ta],16.65,
23956,[Ta],16.65,
23957,[Tc],11,
23960,[Th],11.7,
23963,[Ti],4.506,20
23964,[W],19.3,
23964,[W],19,20
23964,[W],19.3,
23964,[W],19.3,
23966,[Am],13.671,
23968,[Ar],0.001633,
23969,[AsH3],1.689,85
23969,[AsH3],1.689,85
23969,[AsH3],2.69,
23973,[Cd],8.642,
23973,[Cd],8.69,25
23973,[Cd],8.65,
23973,[Cd],8.65,
23976,[Cr],7.2,
23976,[Cr],7.14,20
23976,[Cr],7.14,
23976,[Cr],7.2,
23976,[Cr],7.2,
23976,[Cr],7.14,
23978,[Cu],8.94,
23978,[Cu],8.94,
23978,[Cu],8.94,
23982,[Gd],7.9,
23984,[GeH4],0.003133,
23984,[GeH4],2.65,
23985,[Au],19.3,
23986,[Hf],13.31,
23986,[Hf],13.31,
23986,[Hf],13.31,
23986,[Hf],13.31,
23987,[He],0.00164,
23989,[U],19.1,
23989,[U],19.05,
23993,[Y],4.47,
23993,[Y],4.47,
23993,[Y],4.47,
23993,[Y],4.47,
23994,[Zn],7.133,25
23995,[Zr],6.51,
23995,[Zr],6.51,
23995,[Zr],6.51,
23995,[Zr],6.51,
23995,[Zr],6.52,
23995,[Zr],6.51,
23995,[Zr],6.51,
23997,[Cf],15.1,25
24007,O=[Se]=O,3.95,20
24007,O=[Se]=O,3.954,15
24008,[O-]S(=O)(=O)[O-].[Pb+2],6.2,20
24008,[O-]S(=O)(=O)[O-].[Pb+2],6.2,
24009,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Pb+2].[Pb+2].[Pb+2],6.9,
24011,S=[Se],3.056,0
24011,S=[Se],3.056,0
24012,[Al](Cl)(Cl)Cl,2.44,25
24012,[Al](Cl)(Cl)Cl,1.28,
24012,[Al](Cl)(Cl)Cl,2.48,
24014,Cl[Cu]Cl,2.54,20
24014,Cl[Cu]Cl,3.39,25
24020,CCC(C)C(=O)OCC,0.8665,
24083,[O-]S(=O)(=O)[O-].[Mg+2],2.66,
24085,Cl[Hg]Cl,5.44,25
24085,Cl[Hg]Cl,5.6,20
24114,CCCCOC(=O)C(C)OC(=O)CCC,0.972,
24115,CC(C)C(=O)C(=O)C,0.9455,
24116,C=CCOC(=O)C1=CC=CC=C1N,1.12,
24117,C=CCOC(=O)COC1=CC=CC=C1,1.0550000000000002,
24142,CCCC[Si](Cl)(Cl)Cl,1.16,20
24153,CC(=C)C(=O)OC1CC2CCC1(C2(C)C)C,0.98,25
24191,CC(=CCCC(=CC(OC)OC)C)C,0.887,
24193,Cl[Ti](Cl)(Cl)Cl,1.726,
24193,Cl[Ti](Cl)(Cl)Cl,1.726,
24197,CCOC(=O)CC(C(=O)OCC)O,1.124,
24203,OP(=O)([O-])[O-].[Na+].[Na+],2.15,25
24227,C(#CCl)Cl,1.26,
24227,C(#CCl)Cl,1.261,20
24227,C(#CCl)Cl,1.26,
24227,C(#CCl)Cl,1.26,
24237,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Zr+4],1.37,20
24243,[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+],1.62,20
24243,[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+],2.54,
24247,OCl(=O)(=O)=O,1.65,25
24247,OCl(=O)(=O)=O,1.768,22
24258,O=Cl(=O)(=O)F,0.637,
24258,O=Cl(=O)(=O)F,3.64,
24261,O=[Si]=O,2.2,
24261,O=[Si]=O,2.2,25
24261,O=[Si]=O,2.6,
24261,O=[Si]=O,2.3,
24261,O=[Si]=O,2.2,
24261,O=[Si]=O,2.66,
24267,OP(=O)(O)F,1.818,25
24268,[N+](=O)([O-])[O-].[Na+],2.26,20
24268,[N+](=O)([O-])[O-].[Na+],2.26,
24273,Cl[V](Cl)(Cl)Cl,1.816,20
24287,Cl[Sn](Cl)(Cl)Cl,2.34,
24290,Cl[Pd]Cl,4,17.77777777777778
24290,Cl[Pd]Cl,4,
24293,[Cl-].[Cs+],3.988,
24294,Cl[Sb](Cl)(Cl)(Cl)Cl,2.354,20
24294,Cl[Sb](Cl)(Cl)(Cl)Cl,3.1,
24314,CC(C)(C)OCC1CO1,0.917,20
24380,Cl[Fe](Cl)Cl,2.8,20
24380,Cl[Fe](Cl)Cl,2.9,25
24385,Cl[Ni]Cl,3.55,15
24385,Cl[Ni]Cl,3.51,
24386,O=S(Cl)Cl,1.64,
24386,O=S(Cl)Cl,1.676,0
24386,O=S(Cl)Cl,1.64,
24386,O=S(Cl)Cl,1.64,
24387,P(Cl)(Cl)Cl,1.574,21
24387,P(Cl)(Cl)Cl,1.574,21
24387,P(Cl)(Cl)Cl,1.58,
24387,P(Cl)(Cl)Cl,1.58,
24393,[O-]S(=O)(=O)[O-].[Fe+2],1.9,15
24393,[O-]S(=O)(=O)[O-].[Fe+2],3.56,
24402,[NH4+].OP(=O)(O)[O-],1.8,
24403,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],2.45,
24403,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],2.534,
24403,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],2.45,
24404,P,0.746,-90
24404,P,0.00139,25
24404,P,0.746,-90
24404,P,1.18,
24408,BrBr,3.1023,25
24408,BrBr,3.1023,25
24408,BrBr,3.1023,
24408,BrBr,3.12,
24409,[Al](Br)(Br)Br,3.2,
24412,[O-]S(=O)(=O)OOS(=O)(=O)[O-].[K+].[K+],2.477,
24414,[O-]S(=O)(=O)[O-].[Ba+2],4.375,
24414,[O-]S(=O)(=O)[O-].[Ba+2],4.49,
24414,[O-]S(=O)(=O)[O-].[Ba+2],4.375,
24414,[O-]S(=O)(=O)[O-].[Ba+2],4.375,
24424,[O-]S(=O)(=O)[O-].[Zn+2],1.96,20
24424,[O-]S(=O)(=O)[O-].[Zn+2],3.8,
24425,O[Cr](=O)(=O)O,2.245,
24433,CCCCOC(=O)C1=CC=CC=C1N,1.0699999999999998,
24434,[N+](=O)([O-])[O-].[K+],2.109,
24434,[N+](=O)([O-])[O-].[K+],2.1,25
24436,[O-]S(=O)(=O)[O-].[Na+].[Na+],2.671,
24437,[O-]S(=O)[O-].[Na+].[Na+],2.633,15
24437,[O-]S(=O)[O-].[Na+].[Na+],2.63,
24441,OP(=O)([O-])[O-].[Ca+2],2.89,
24454,OP(=O)(O)[O-].OP(=O)(O)[O-].[Ca+2],2.22,18
24456,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],2.5,20
24456,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],3.14,
24458,Cl[Fe]Cl,1.93,20
24459,Cl[Pb]Cl,5.85,20
24459,Cl[Pb]Cl,5.85,
24460,[O-][Cr](=O)(=O)[O-].[Pb+2],6.12,15
24460,[O-][Cr](=O)(=O)[O-].[Pb+2],6.12,
24460,[O-][Cr](=O)(=O)[O-].[Pb+2],6.12,15
24462,[O-]S(=O)(=O)[O-].[Cu+2],2.29,15
24462,[O-]S(=O)(=O)[O-].[Cu+2],3.6,
24463,O.O.O.O.O.[O-]S(=O)(=O)[O-].[Cu+2],2.284,
24463,O.O.O.O.O.[O-]S(=O)(=O)[O-].[Cu+2],2.286,15.6
24464,[O-][W](=O)(=O)[O-].[Pb+2],8.235,20
24470,[N+](=O)([O-])[O-].[Ag+],4.35,19
24470,[N+](=O)([O-])[O-].[Ag+],5.35,
24477,[O-]S(=O)(=S)[O-].[Na+].[Na+],1.667,
24479,Cl[Sn]Cl,3.95,25
24479,Cl[Sn]Cl,3.9,
24482,[NH4+].NS(=O)(=O)[O-],1.77,
24482,[NH4+].NS(=O)(=O)[O-],1.77,
24485,I[Hg]I,6.3,20
24485,I[Hg]I,6.28,
24488,[O-][Cr](=O)(=O)[O-].[Na+].[Na+],2.723,25
24488,[O-][Cr](=O)(=O)[O-].[Na+].[Na+],2.723,25
24489,[O-]S(=O)S(=O)[O-].[Na+].[Na+],2.38,
24497,[O-]S(=O)(=O)[O-].[Ca+2],2.96,
24497,[O-]S(=O)(=O)[O-].[Ca+2],2.96,
24497,[O-]S(=O)(=O)[O-].[Ca+2],2.96,
24497,[O-]S(=O)(=O)[O-].[Ca+2],2.96,
24501,[O-][As](=O)([O-])[O-].[O-][As](=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],3.62,
24501,[O-][As](=O)([O-])[O-].[O-][As](=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],3.62,
24501,[O-][As](=O)([O-])[O-].[O-][As](=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],3.62,
24502,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],2.676,25
24502,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],2.676,25
24504,[O-]Cl.[O-]Cl.[Ca+2],2.35,
24507,[O-]S(=O)(=O)[O-].[K+].[K+],2.66,
24510,C1CCC(CC1)OC(=O)C2=CC=CC=C2N,1.117,18.88888888888889
24510,C1CCC(CC1)OC(=O)C2=CC=CC=C2N,1.0179999999999998,
24513,CCCCCCCCCC(OC)OC,0.841,
24515,CC(C)COC(=O)C1=CC=CC=C1N,1.06,
24516,CCCCCCC(=O)OCC(C)C,0.8593,
24518,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Zn+2],2.07,20
24523,[2H][2H],0.169,-250.9
24524,FF,1.5127,-188.11111111111111
24524,FF,1.5127,-188.13
24524,FF,1.5127,-187.88888888888889
24524,FF,1.31,
24526,ClCl,1.424,15
24526,ClCl,0.002898,
24526,ClCl,1.424,15
24526,ClCl,2.47,
24530,N=[N+]=[N-],1.09,
24532,[Li+].[NH2-],1.18,
24533,[NH2-].[Na+],1.39,20
24533,[NH2-].[Na+],1.39,20
24539,[NH4+].[NH4+].O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Zn+2],1.931,
24540,[NH4+].[NH4+].OP(=O)([O-])[O-],1.619,
24542,[K+].[K+].I[Hg-2](I)(I)I,4.29,
24544,[O-]S(=O)(=O)[O-].[Hg+2],6.47,20
24544,[O-]S(=O)(=O)[O-].[Hg+2],6.47,
24545,[O-]S(=O)(=O)[O-].[Hg+].[Hg+],7.56,
24547,O(F)F,1.9,-224
24547,O(F)F,1.88,
24549,F[Pb]F,8.24,20
24549,F[Pb]F,8.445,
24550,F[Sn]F,2.79,
24550,F[Sn]F,4.57,25
24551,F[Zn]F,4.84,15
24551,F[Zn]F,4.9,
24552,F[Fe](F)F,3.87,20
24552,F[Fe](F)F,3.87,
24553,N(F)(F)F,0.002902,
24553,N(F)(F)F,2.46,
24554,F[Sb](F)F,4.38,21
24554,F[Sb](F)F,4.38,
24555,FS(F)(F)F,1.95,-77.77777777777777
24555,FS(F)(F)F,1.95,-77.77777777777777
24555,FS(F)(F)F,3.78,
24557,F[Sb](F)(F)(F)F,3.097,25.799999999999997
24557,F[Sb](F)(F)(F)F,3.1,
24558,F[Se](F)(F)(F)(F)F,0.007887,
24558,F[Se](F)(F)(F)(F)F,6.66,
24559,F[Te](F)(F)(F)(F)F,2.499,-10
24559,F[Te](F)(F)(F)(F)F,8.34,
24560,F[U](F)(F)(F)(F)F,5.09,20.7
24563,[Ag]I,5.67,
24569,[As](Br)(Br)Br,3.4,25
24570,Cl[As](Cl)Cl,2.156,25
24570,Cl[As](Cl)Cl,2.145,25
24571,F[As](F)F,2.7,
24572,O[As](=O)([O-])[O-].[Pb+2],5.79,15
24572,O[As](=O)([O-])[O-].[Pb+2],5.943,
24575,[As](I)(I)I,4.688,25
24580,[O-]S(=O)(=O)[O-].[Mn+2],3.25,
24583,CCCCCCC(C)C=O,0.841,
24586,[O-]S(=O)(=O)[O-].[Ni+2],3.68,20
24586,[O-]S(=O)(=O)[O-].[Ni+2],4.01,
24587,[O-][Mn](=O)(=O)=O.[O-][Mn](=O)(=O)=O.[Ba+2],3.77,20
24587,[O-][Mn](=O)(=O)=O.[O-][Mn](=O)(=O)=O.[Ba+2],3.77,
24588,[Be+2].[Cl-].[Cl-],1.9,25
24588,[Be+2].[Cl-].[Cl-],1.9,
24589,[Be+2].[F-].[F-],1.99,20
24589,[Be+2].[F-].[F-],2.1,
24589,[Be+2].[F-].[F-],2,
24593,[Cu]Br,4.72,25
24594,FBr(F)F,2.81,20
24594,FBr(F)F,2.803,25
24595,[NH4+].[NH4+].[O-][Cr](=O)(=O)[O-],1.91,12
24595,[NH4+].[NH4+].[O-][Cr](=O)(=O)[O-],1.866,
24597,[O-][Cr](=O)(=O)[O-].[K+].[K+],2.73,18.000000000000004
24597,[O-][Cr](=O)(=O)[O-].[K+].[K+],2.73,
24599,[O-][Cr](=O)(=O)[O-].[Sr+2],3.895,15
24599,[O-][Cr](=O)(=O)[O-].[Sr+2],3.89,
24600,[NH4+].[NH4+].[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-],2.15,25
24600,[NH4+].[NH4+].[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-],2.155,25
24602,[2H]O[2H],1.1044,25
24603,OS(=O)(=O)F,1.73,25
24603,OS(=O)(=O)F,1.726,25
24606,FBr(F)(F)(F)F,2.48,20
24606,FBr(F)(F)(F)F,2.4604,25
24606,FBr(F)(F)(F)F,2.48,
24606,FBr(F)(F)(F)F,2.48,
24610,[Co](Br)Br,4.909,25
24610,[Co](Br)Br,4.909,25
24611,[Cu](Br)Br,4.77,20
24611,[Cu](Br)Br,4.71,20
24612,Br[Hg]Br,6.05,
24613,O=P(Br)(Br)Br,2.822,
24614,P(Br)(Br)Br,2.862,30
24614,P(Br)(Br)Br,2.852,15
24615,Br[Sb](Br)Br,4.148,23.000000000000004
24615,Br[Sb](Br)Br,4.148,23
24619,[O-]I(=O)=O.[O-]I(=O)=O.[Ca+2],4.519,15
24630,[Sb](I)(I)I,4.92,25
24632,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2],3.09,
24637,FCl(F)F,1.85,10.999999999999998
24637,FCl(F)F,1.85,10.999999999999998
24637,FCl(F)F,1.77,
24637,FCl(F)F,3.21,
24638,OS(=O)(=O)Cl,1.75,20
24639,[NH4+].[O-]Cl(=O)(=O)=O,1.95,15
24639,[NH4+].[O-]Cl(=O)(=O)=O,1.95,
24640,ClI,3.1,29
24642,Cl[Tl],7,
24642,Cl[Tl],7.004,30
24646,O(Cl)Cl,0.003552,
24647,O=[Se](Cl)Cl,2.44,16
24647,O=[Se](Cl)Cl,2.44,16
24648,O=S(=O)(Cl)Cl,1.67,20
24648,O=S(=O)(Cl)Cl,1.6674,20
24649,O=S(=O)(OS(=O)(=O)Cl)Cl,1.837,
24656,[NH4+].[O-]P=O,1.634,20
24656,[NH4+].[O-]P=O,1.634,20
24670,C1=CC=C(C=C1)C2=CC=CC=C2.C1=CC=C(C=C1)OC2=CC=CC=C2,1.06,21
24670,C1=CC=C(C=C1)C2=CC=CC=C2.C1=CC=C(C=C1)OC2=CC=CC=C2,1.06,25
24681,OS(=O)(=O)O.O=S(=O)=O,1.94,15
24682,O=S(=O)=O,1.92,20
24685,CC(C)OC(=O)NC1=CC=CC=C1,1.09,20
24692,CCSCCOP(=S)(OC)OC.CCSCCSP(=O)(OC)OC,1.2,20
24692,CCSCCOP(=S)(OC)OC.CCSCCSP(=O)(OC)OC,1.2,
24692,CCSCCOP(=S)(OC)OC.CCSCCSP(=O)(OC)OC,1.2,
24722,CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC,1.183,
24722,CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC,1.1183,20
24722,CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC,1.12,
24722,CCOP(=O)(OCC)SCCSCC.CCOP(=S)(OCC)OCCSCC,1.12,
24726,C(/C=C/Cl)Cl,1.2,20
24726,C(/C=C/Cl)Cl,1.224,20
24726,C(/C=C/Cl)Cl,1.22,25
24726,C(/C=C/Cl)Cl,1.224,20
24726,C(/C=C/Cl)Cl,1.21,
24726,C(/C=C/Cl)Cl,1.21,
24730,CC(CN(CC(C)O)CC(C)O)O,1.02,20
24730,CC(CN(CC(C)O)CC(C)O)O,1,20
24730,CC(CN(CC(C)O)CC(C)O)O,1,
24738,CC(C)NC1=NC(=NC(=N1)NC2CC2)Cl,1.24,
24744,CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC,0.275,20
24764,C[Si](C)(C)O[Si](C)(C)C,0.7638,20
24798,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ba+2],3.24,23.000000000000004
24798,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ba+2],3.24,
24798,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ba+2],3.24,
24804,CC(C1=CC=CC=C1)NC(C)C2=CC=CC=C2,1.018,13
24807,S(SCl)Cl,1.68,20
24807,S(SCl)Cl,1.6885,15.5
24807,S(SCl)Cl,1.68,
24807,S(SCl)Cl,1.68,
24808,Cl[Cr](Cl)Cl,2.87,
24808,Cl[Cr](Cl)Cl,2.87,25
24811,[SiH](Cl)(Cl)Cl,1.344,20
24811,[SiH](Cl)(Cl)Cl,1.3417,20
24812,Cl[In](Cl)Cl,4,
24813,O=P(Cl)(Cl)Cl,1.645,25
24813,O=P(Cl)(Cl)Cl,1.645,25
24814,Cl[Sb](Cl)Cl,3.14,20
24814,Cl[Sb](Cl)Cl,3.14,
24816,[Si](Cl)(Cl)(Cl)Cl,1.48,20
24816,[Si](Cl)(Cl)(Cl)Cl,1.52,0
24817,Cl[Zr](Cl)(Cl)Cl,2.083,15
24817,Cl[Zr](Cl)(Cl)Cl,2.8,
24819,P(Cl)(Cl)(Cl)(Cl)Cl,3.6,
24819,P(Cl)(Cl)(Cl)(Cl)Cl,2.114,25.15
24819,P(Cl)(Cl)(Cl)(Cl)Cl,3.6,
24820,F[Co]F,4.46,25
24820,F[Co]F,4.43,
24823,[O-][O+]=O,1.614,-195.38888888888889
24823,[O-][O+]=O,1.614,-195.38888888888889
24823,[O-][O+]=O,1.66,
24825,F[Ni]F,4.72,
24826,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3],3.1,20
24826,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3],3.097,18
24829,Br[Hg].Br[Hg],7.307,
24833,[O-]S(=O)(=O)[O-].[Tl+].[Tl+],6.77,
24833,[O-]S(=O)(=O)[O-].[Tl+].[Tl+],6.77,
24833,[O-]S(=O)(=O)[O-].[Tl+].[Tl+],6.77,
24834,CCOC1=CC=C(C=C1)C=O,1.081,
24835,COC1=C(C=CC(=C1)CC=C)OC=O,1.107,15
24835,COC1=C(C=CC(=C1)CC=C)OC=O,1.12,
24838,CCCCCCOC(=O)C(C)CC,0.8565,
24840,[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.[Mg+2],2.21,20
24840,[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.[Mg+2],2.2,
24841,I,0.00566,0
24842,NN.OS(=O)(=O)O,1.37,
24842,NN.OS(=O)(=O)O,1.378,
24848,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Sr+2],2.98,
24850,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3],2.71,20
24850,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3],1.315,15
24850,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3],1.61,
24856,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[K+],1.725,
24857,[Rn],0.00973,
24857,[Rn],0.00973,
24863,[NH4+].[NH4+].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+2],1.86,20
24864,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],4.3,20
24864,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Hg+2],4.3,20
24870,O=Cl=O,1.6,
24870,O=Cl=O,1.77,
24870,O=Cl=O,1.6,
24870,O=Cl=O,1.6,
24870,O=Cl=O,2.33,
24871,Cl[Cr]Cl,2.751,14.000000000000002
24871,Cl[Cr]Cl,2.751,14
24874,CCC(C)N,0.721,20
24915,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,0.9655,
24924,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],4.53,20
24924,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Pb+2],4.53,
24930,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Cr+3].[Cr+3],3.012,20
24930,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Cr+3].[Cr+3],3.012,
24931,I[Pb]I,6.16,20
24931,I[Pb]I,6.16,
24934,[O-][Se](=O)[O-].[Na+].[Na+],3.1,
24937,[N+](=O)([O-])[O-].[Tl+],5.556,21
24937,[N+](=O)([O-])[O-].[Tl+],5.556,21
24946,CCCCNC1CCCCC1,0.8,
24947,Cl[Cd]Cl,4.05,25
24947,Cl[Cd]Cl,4.08,
24959,[O-][Mn](=O)(=O)=O.[O-][Mn](=O)(=O)=O.[Ca+2],2.4,
24962,[O-]S(=O)(=O)[O-].[Cd+2],4.7,20
24962,[O-]S(=O)(=O)[O-].[Cd+2],4.69,
24963,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ca+2],2.5,18.000000000000004
24963,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ca+2],2.5,25
24965,[O-]S(=O)(=O)[O-].[Co+2],1.948,20
24965,[O-]S(=O)(=O)[O-].[Co+2],3.71,25
